id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_286,Coursera,Cybersecurity Prevention and Detection,"Skills you'll gain: Cyber Threat Intelligence, Cyber Threat Hunting, Threat Detection, Vulnerability Assessments, Incident Response, Security Information and Event Management (SIEM), Cybersecurity, Threat Management, Cloud Security, Cyber Risk, Intrusion Detection and Prevention, Cyber Security Policies, Data Security, Network Security, Cyber Security Strategy, Personally Identifiable Information, Malware Protection, Security Controls, Email Security, Risk Management",Cybersecurity,cybersecurity,Pearson,,,Free,Beginner,English,,https://www.coursera.org/specializations/pearson-cybersecurity-prevention-and-detection,,2026-01-29T14:50:08.541263
coursera_287,Coursera,Cybersecurity Fundamentals for High-Tech Manufacturing,"Skills you'll gain: Incident Response, Computer Security Incident Management, Operational Risk, Case Studies, Security Management, Risk Management, Risk Mitigation, Intellectual Property, Crisis Management, Cybersecurity, Manufacturing Operations, Security Controls, Security Strategy, Cyber Security Strategy, Cyber Attacks, Cyber Engineering, Continuous Monitoring, Compliance Reporting, Governance, Design",Cybersecurity,cybersecurity,Coursera,,,Subscription,Intermediate,English,,https://www.coursera.org/learn/cybersecurity-fundamentals-for-high-tech-manufacturing,,2026-01-29T14:50:08.751287
coursera_288,Coursera,Practical Cybersecurity Fundamentals,"Skills you'll gain: AI Security, MITRE ATT&CK Framework, Penetration Testing, Incident Response, Cyber Threat Hunting, Cybersecurity, Cyber Threat Intelligence, DevSecOps, Digital Forensics, Cloud Security, Patch Management, Cyber Security Assessment, Exploitation techniques, Network Security, Computer Security Incident Management, Business Continuity, Cryptography, Responsible AI, DevOps, Disaster Recovery",Cybersecurity,cybersecurity,Pearson,,,Free,Beginner,English,,https://www.coursera.org/specializations/pearson-practical-cybersecurity-fundamentals,,2026-01-29T14:50:08.962356
coursera_289,Coursera,Introduction to Business,"Skills you'll gain: Search Engine Marketing, Business Strategy, Keyword Research, Digital Marketing, Organizational Leadership, Online Advertising, Search Engine Optimization, Business Planning, Content Marketing, Accountability, Cash Flow Forecasting, Business Management, Leadership and Management, Management Training And Development, Social Media Strategy, Social Media, Team Leadership, Strategic Planning, Banking, Storytelling",Business,business,"University of California, Irvine",,758000.0,Free,Beginner,English,,https://www.coursera.org/specializations/business-introduction,,2026-01-29T14:50:30.060114
coursera_290,Coursera,How to Start Your Own Business,"Skills you'll gain: Financial Statements, Intellectual Property, Value Propositions, Business Planning, Design Thinking, Ideation, Innovation, Income Statement, Entrepreneurship, Customer Acquisition Management, Business Modeling, Product Development, Balance Sheet, Market Opportunities, Verification And Validation, Creative Thinking, Lean Methodologies, Open Mindset, Resource Management, Leadership",Business,business,Michigan State University,,1300.0,Free,Beginner,English,,https://www.coursera.org/specializations/start-your-own-business,,2026-01-29T14:50:30.274531
coursera_291,Coursera,Business Foundations,"Skills you'll gain: Financial Statements, Operations Management, Operational Efficiency, Financial Statement Analysis, Return On Investment, Accrual Accounting, Human Capital, Process Analysis, Branding, Financial Accounting, Marketing, Process Management, People Management, Strategic Marketing, Capital Budgeting, Financial Reporting, Finance, Peer Review, Project Design, Corporate Finance",Business,business,University of Pennsylvania,,26000.0,Free,Beginner,English,,https://www.coursera.org/specializations/wharton-business-foundations,,2026-01-29T14:50:30.489041
coursera_292,Coursera,Microsoft Business Analyst,"Skills you'll gain: Microsoft Power Platform, Excel Formulas, Process Flow Diagrams, Business Process Modeling, User Story, Business Requirements, Stakeholder Management, Data Modeling, Microsoft Excel, Software Development Life Cycle, Requirements Analysis, Requirements Elicitation, Quality Management, Diagram Design, Pivot Tables And Charts, Microsoft Visio, Power BI, Microsoft Power Automate/Flow, Business Analysis, Data Analysis",Business,business,Microsoft,,1500.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/microsoft-business-analyst,,2026-01-29T14:50:30.683724
coursera_293,Coursera,Business Analysis & Process Management,"Skills you'll gain: Process Analysis, Business Process, Business Analysis, Workflow Management, Process Management, Process Flow Diagrams, Business Process Modeling, Stakeholder Management, Stakeholder Analysis, Computer Literacy",Business,business,Coursera,,7300.0,Subscription,Beginner,English,,https://www.coursera.org/projects/business-analysis-process-management,,2026-01-29T14:50:30.871189
coursera_294,Coursera,Business Analysis Fundamentals,"Skills you'll gain: Stakeholder Management, Business Analysis, Project Management, Stakeholder Analysis, Analysis, Requirements Elicitation, Risk Management, Microsoft Power Platform, Business Process Improvement, Problem Management",Business,business,Microsoft,,1000.0,Free,Beginner,English,,https://www.coursera.org/learn/business-analysis-fundamentals,,2026-01-29T14:50:31.062928
coursera_295,Coursera,Strengthen Your Business Savvy,"Skills you'll gain: Financial Statements, Generative AI, Critical Thinking, Business Modeling, Plan Execution, Financial Acumen, Prompt Engineering, Business Acumen, Financial Management, Budgeting, Business Strategy, Responsible AI, Financial Data, Data-Driven Decision-Making, Financial Analysis, Strategic Leadership, Income Statement, Strategic Decision-Making, Balance Sheet, Digital Transformation",Business,business,Harvard Business Review,,29000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/strengthen-your-business-savvy,,2026-01-29T14:50:31.256554
coursera_296,Coursera,Basics of entrepreneurship: thinking and doing,"Skills you'll gain: Business Modeling, Entrepreneurship, Business Planning, Business Risk Management, Risk Management, Teamwork, Design Thinking, Ideation, Planning, Strategic Thinking, Innovation, New Business Development, Creative Thinking, Decision Making, Open Mindset, Lean Methodologies",Business,business,ESSEC Business School,,127000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/basics-of-entrepreneurship-thinking-and-doing,,2026-01-29T14:50:31.437300
coursera_297,Coursera,AI For Business,"Skills you'll gain: AI Personalization, Fraud detection, Generative AI, Responsible AI, Data Ethics, AI Enablement, Data Governance, Big Data, Business Strategies, Machine Learning Algorithms, Generative Adversarial Networks (GANs), Corporate Strategy, Data Security, Governance, Human Resources, Customer Data Management, Credit Risk, Data-Driven Decision-Making, Machine Learning, Analytics",Business,business,University of Pennsylvania,,1800.0,Free,Beginner,English,,https://www.coursera.org/specializations/ai-for-business-wharton,,2026-01-29T14:50:31.608472
coursera_298,Coursera,Business Strategy,"Skills you'll gain: Growth Strategies, Business Strategy, Strategic Thinking, Plan Execution, Mergers & Acquisitions, Competitive Analysis, Organizational Strategy, Business Ethics, Peer Review, Data-Driven Decision-Making, Corporate Strategy, Strategic Leadership, Business Planning, Strategic Decision-Making, Governance, Stakeholder Management, New Business Development, Business Research, Analysis, Project Management",Business,business,University of Virginia,,4800.0,Free,Beginner,English,,https://www.coursera.org/specializations/business-strategy,,2026-01-29T14:50:31.807183
coursera_299,Coursera,"Brand Management: Aligning Business, Brand and Behaviour","Skills you'll gain: Brand Management, Branding, Brand Marketing, Brand Strategy, Brand Awareness, Employee Engagement, Marketing Management, Global Marketing, Internal Communications, Customer experience strategy (CX), Human Resources, Organizational Change, Consumer Behaviour, Cross-Functional Collaboration",Business,business,University of London,,7800.0,Subscription,Beginner,English,,https://www.coursera.org/learn/brand,,2026-01-29T14:50:32.001921
coursera_300,Coursera,Excel Skills for Business,"Skills you'll gain: Excel Formulas, Dashboard, Microsoft Excel, Spreadsheet Software, Excel Macros, Data Preprocessing, Data Literacy, Data Validation, Data Manipulation, Data Presentation, Data Storytelling, Data Analysis Software, Microsoft Office, Data Analysis Expressions (DAX), Business Analytics, Pivot Tables And Charts, Data Modeling, Financial Forecasting, Data Visualization, Analytical Skills",Business,business,Macquarie University,,63000.0,Free,Beginner,English,,https://www.coursera.org/specializations/excel,,2026-01-29T14:50:32.186146
coursera_301,Coursera,Business and Financial Modeling,"Skills you'll gain: Risk Management, Business Modeling, Mathematical Modeling, Data-Driven Decision-Making, Portfolio Management, Forecasting, Regression Analysis, Financial Modeling, Statistical Modeling, Risk Analysis, Predictive Modeling, Presentations, Spreadsheet Software, Microsoft PowerPoint, Investment Management, Financial Statements, Data Modeling, Quantitative Research, Business Analytics, Microsoft Excel",Business,business,University of Pennsylvania,,11000.0,Free,Beginner,English,,https://www.coursera.org/specializations/wharton-business-financial-modeling,,2026-01-29T14:50:32.365640
coursera_302,Coursera,Google Business Intelligence,"Skills you'll gain: Data Modeling, Database Design, Stakeholder Engagement, Dashboard, Business Intelligence, Extract, Transform, Load, Tableau Software, Data Warehousing, Data Pipelines, Interactive Data Visualization, Business Reporting, Data-Driven Decision-Making, Data Visualization, Interviewing Skills, Applicant Tracking Systems, Business Process, AI Enablement, Business Analysis, Data Analysis, SQL",Business,business,Google,,6900.0,Free,Advanced,English,,https://www.coursera.org/professional-certificates/google-business-intelligence,,2026-01-29T14:50:32.559043
coursera_303,Coursera,Foundations of Business Strategy,"Skills you'll gain: Business Strategy, Strategic Thinking, Competitive Analysis, Organizational Strategy, Business Planning, Strategic Decision-Making, Corporate Strategy, Market Analysis, Analysis, Value Propositions",Business,business,University of Virginia,,3300.0,Free,Beginner,English,,https://www.coursera.org/learn/uva-darden-strategy101,,2026-01-29T14:50:32.763846
coursera_304,Coursera,Generative AI in Business,"Skills you'll gain: Generative AI, AI Product Strategy, AI Enablement, Generative AI Agents, Data Integration, Business Solutions, Customer experience strategy (CX), Strategic Thinking, Data Strategy, Innovation, Performance Analysis, Performance Measurement, Business Analysis, Project Risk Management, Solution Design, Business Strategies, Business Transformation, Prompt Engineering, Business Process Management, Decision Making",Business,business,University of Michigan,,111000.0,Free,Beginner,English,,https://www.coursera.org/specializations/generative-ai-in-business,,2026-01-29T14:50:32.954445
coursera_305,Coursera,IBM Business Analyst,"Skills you'll gain: Data Storytelling, Risk Mitigation, Business Analysis, Business Process Modeling, Risk Analysis, Data Presentation, Interactive Data Visualization, Project Scoping, Data Visualization, Process Flow Diagrams, Stakeholder Analysis, Process Optimization, Prompt Engineering, Stakeholder Management, Digital Transformation, Responsible AI, Excel Formulas, Microsoft Excel, Business Analytics, Process Analysis",Business,business,IBM,,14000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-business-analyst-professional-certificate,,2026-01-29T14:50:33.148775
coursera_306,Coursera,Business and Marketing Strategies,"Skills you'll gain: Operations Management, Process Design, Operational Excellence, Business Operations, Process Mapping, Consumer Behaviour, Marketing Planning, Marketing Strategies, Marketing Strategy and Techniques, Strategic Marketing, Competitive Analysis, Business Ethics, Marketing Psychology, Marketing, Global Marketing, Social Sciences, International Relations, Culture, Business, Sustainable Business",Business,business,University of London,,498000.0,Free,Beginner,English,,https://www.coursera.org/specializations/uol-business-and-marketing-strategies,,2026-01-29T14:50:33.357071
coursera_307,Coursera,Strategic Business Analytics,"Skills you'll gain: Marketing Analytics, Business Analytics, Forecasting, Peer Review, Statistical Methods, Data Presentation, Predictive Analytics, Customer Analysis, Case Studies, Information Technology, Analytical Skills, Digital Transformation, Business Marketing, Advanced Analytics, Statistical Analysis, Communication, Customer Insights, Complex Problem Solving, R Programming, Data Analysis",Business,business,ESSEC Business School,,1300.0,Free,Advanced,English,,https://www.coursera.org/specializations/strategic-analytics,,2026-01-29T14:50:33.561489
