title,partner,rating,reviews,metadata,link,category,scraped_at,source_domain,num_ratings,duration_hours,level_enc,title_clean,popularity_score,id
Construction Finance,Columbia University,4.8,1.1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/construction-finance,Finance,2026-01-29T02:35:17.893944,coursera,1100,20.0,1,construction finance,33.619075856268864,476
Introduction to Generative AI in Human Resources,Coursera,4.6,32 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-generative-ai-in-human-resources,Human Resources,2026-01-29T02:37:21.080467,coursera,32,20.0,1,introduction to generative ai in human resources,16.083934782745807,647
IBM Generative AI for Cybersecurity Professionals,IBM,4.7,11K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-cybersecurity-professionals,Cybersecurity,2026-01-29T02:30:43.455351,coursera,11000,20.0,2,ibm generative ai for cybersecurity professionals,43.73698484667535,271
Applied Data Science,IBM,4.6,61K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/applied-data-science,Data Science,2026-01-29T02:27:09.576730,coursera,61000,20.0,1,applied data science,50.68576946773301,304
IBM IT Project Manager,IBM,4.7,10K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-it-project-manager,Project Management,2026-01-29T02:33:10.096067,coursera,10000,20.0,1,ibm it project manager,43.289069724789634,875
"Games, Sensors and Media",University of California,4.5,55 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/games,Game Design,2026-01-29T02:43:18.435023,coursera,55,5.0,0,games sensors and media,18.114082608308173,518
Advanced Machine Learning on Google Cloud,Google Cloud,4.5,1.5K reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,Machine Learning,2026-01-29T02:28:40.317107,coursera,1500,20.0,3,advanced machine learning on google cloud,32.91249074235058,738
Adobe Lightroom Essentials Pt. 1: Editing & Color Basics,Skillshare,4.4,8 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/adobe-lightroom-essentials-pt-1-editing-color-basics,Photography,2026-01-29T02:40:05.121129,coursera,8,20.0,1,adobe lightroom essentials pt 1 editing  color basics,9.667788140279368,847
Human Resources Analytics,University of California,4.6,2.1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-resources-analytics,Human Resources,2026-01-28T23:14:27.677871,coursera,2100,5.0,1,human resources analytics,35.190776023887,134
Business Foundations,University of Pennsylvania,4.7,26K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/wharton-business-foundations,Business,2026-01-28T18:45:39.265699,coursera,26000,20.0,1,business foundations,47.77968430567154,1
Adobe Photoshop for Beginners: Generative AI Images,Coursera,4.7,45 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/generative-ai-images-with-adobe-photoshop--ai-image-editing,Photography,2026-01-29T02:39:53.258528,coursera,45,0.0,1,adobe photoshop for beginners generative ai images,17.994614563498747,834
Microsoft Cybersecurity Analyst,Microsoft,4.7,2.9K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-cybersecurity-analyst,Cybersecurity,2026-01-28T23:12:51.593452,coursera,2900,20.0,1,microsoft cybersecurity analyst,37.4722106853706,29
The Singer Songwriter,Berklee,4.8,4.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/singer-songwriter,Music Production,2026-01-29T02:40:46.244458,coursera,4300,20.0,1,the singer songwriter,40.15969359736193,751
"Engineering Project Management: Scope, Time and Cost Management",Rice University,4.8,1.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/scope-time-management-cost,Project Management,2026-01-29T02:33:22.736782,coursera,1400,20.0,1,engineering project management scope time and cost management,34.77571942241763,889
IBM Project Manager,IBM,4.8,5.6K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-project-manager,Project Management,2026-01-29T02:33:08.308714,coursera,5600,20.0,1,ibm project manager,41.42736207460719,870
Business Analysis & Process Management,Coursera,4.5,7.3K reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/business-analysis-process-management,Business,2026-01-28T18:45:40.047617,coursera,7300,0.0,1,business analysis  process management,40.03094971825239,7
Getting Started with Front-End and Web Development,IBM,4.6,404 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/getting-started-with-front-end-and-web-development,Web Development,2026-01-29T02:29:47.882581,coursera,404,20.0,1,getting started with frontend and web development,27.617880508690074,996
"Innovation Through Design: Think, Make, Break, Repeat",The University of Sydney,4.7,2.3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/innovation-through-design,Design,2026-01-28T18:47:21.092319,coursera,2300,20.0,1,innovation through design think make break repeat,36.38316572316622,45
Epidemiology in Public Health Practice,Johns Hopkins University,4.7,4.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/professional-epidemiology,Health,2026-01-28T18:46:47.072386,coursera,4500,20.0,1,epidemiology in public health practice,39.53665790447678,100
Game Design and Development 5: Capstone Project,Michigan State University,4.8,37 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/game-design-and-development-5,Game Design,2026-01-29T02:43:30.217008,coursera,37,5.0,2,game design and development 5 capstone project,17.46041356668665,530
Online Learning  Design for Educators,Macquarie University,4.7,"Skills you'll gain: Video Production, Infographics, Course Development, Developing Training Materials, Multimedia, Podcasting, Digital pedagogy, Content Creation, Constructive Feedback, Instructional Design, Design Reviews, Education Software and Technology, Pedagogy, Learning Management Systems, Storyboarding, Teaching, Design, Train The Trainer, Collaborative Software, Virtual Environment",Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/online-learning-design-educators,Graphic Design,2026-01-29T02:38:58.241894,coursera,0,20.0,1,online learning  design for educators,0.0,555
Project Management Principles and Practices,University of California,4.7,31K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/project-management,Human Resources,2026-01-29T02:37:58.239058,coursera,31000,20.0,1,project management principles and practices,48.606341282754144,669
Core HR Concepts and Practices for SHRM Exams Prep,Board Infinity,3.8,82 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundations-of-shrm-certification,Human Resources,2026-01-29T02:37:58.559959,coursera,82,5.0,2,core hr concepts and practices for shrm exams prep,16.791594309627072,670
Premiere Pro Pt. 1 — Getting Started & Editing Basics,Skillshare,4.9,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/premiere-pro-pt-1--getting-started-editing-basics,Video Editing,2026-01-29T02:42:15.299905,coursera,16,5.0,1,premiere pro pt 1  getting started  editing basics,13.88274538587546,956
Nutrition for Optimal Mental Health,National Academy of Sports Medicine,4.6,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/nutrition-for-optimal-mental-health,Health and Fitness,2026-01-29T02:45:09.410188,coursera,10,5.0,1,nutrition for optimal mental health,11.030318254872505,560
Advanced Videography: Documentary and Promo Editing,Skillshare,0.0,"Skills you'll gain: Cinematography, Videography, Photography, Video Production, Video Editing, Design Reviews, Post-Production, Peer Review, Creativity",Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-videography-documentary-and-promo-editing,Video Editing,2026-01-29T02:42:25.453501,coursera,0,5.0,2,advanced videography documentary and promo editing,0.0,960
Camera and Imaging,Columbia University,4.7,160 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cameraandimaging,Photography,2026-01-29T02:39:53.119338,coursera,160,20.0,1,camera and imaging,23.88260051542698,833
Web Development in Flask: Build Your First Website,Coursera,4.6,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/web-development-in-flask-build-your-first-website,Web Development,2026-01-29T02:29:58.816044,coursera,7,0.0,2,web development in flask build your first website,9.565431091727245,999
Information Technology (IT) Fundamentals for Everyone,IBM,4.7,272 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/information-technology-it-fundamentals-for-everyone,Information Technology,2026-01-28T18:46:10.903573,coursera,272,20.0,1,information technology it fundamentals for everyone,26.36451743736931,140
Writing and Editing: Word Choice and Word Order,University of Michigan,4.7,2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/writing-editing-words,Personal Development,2026-01-29T02:44:02.914274,coursera,2000,5.0,1,writing and editing word choice and word order,35.72659097254355,785
Graphic Design,University of Colorado Boulder,4.8,"Skills you'll gain: Graphic Design, Graphic and Visual Design, Graphic and Visual Design Software, Design, Visual Design, Layout Design, Typography, Design Reviews, Adobe Photoshop, Design Elements And Principles, Design Strategies, Color Theory, Editing, Creativity",Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/presentation-design,Graphic Design,2026-01-28T23:14:49.662721,coursera,0,5.0,1,graphic design,0.0,95
Business Finance and Data Analysis Fundamentals,Rice University,4.8,2.9K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/pre-mba-quantitative-skills,Finance,2026-01-29T02:35:05.508721,coursera,2900,20.0,1,business finance and data analysis fundamentals,38.26949176378274,462
Probability & Statistics for Machine Learning & Data Science,DeepLearning.AI,4.6,675 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-probability-and-statistics,Data Science,2026-01-29T02:27:10.809840,coursera,675,5.0,2,probability  statistics for machine learning  data science,29.974488149797637,308
Biostatistics in Public Health,Johns Hopkins University,4.8,2.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/biostatistics-public-health,Health,2026-01-28T18:46:48.517144,coursera,2400,20.0,1,biostatistics in public health,37.361474861862014,108
Web Development for Beginners,University of California,4.7,3.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/webdevelopmentforbeginners,Web Development,2026-01-29T02:29:34.886086,coursera,3700,20.0,1,web development for beginners,38.61688416221493,977
IBM Business Intelligence (BI) Analyst,IBM,4.7,16K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/bi-analyst,Human Resources,2026-01-29T02:37:47.444108,coursera,16000,20.0,1,ibm business intelligence bi analyst,45.49791054656372,664
Preparing for Google Cloud Certification: Machine Learning Engineer,Google Cloud,4.4,4.9K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,Machine Learning,2026-01-29T02:28:29.426811,coursera,4900,20.0,2,preparing for google cloud certification machine learning engineer,37.38765599760201,732
The History of Modern Israel - Part I: From an Idea to a State,Tel Aviv University,4.6,811 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/history-israel,History,2026-01-29T02:48:55.519400,coursera,811,5.0,1,the history of modern israel  part i from an idea to a state,30.817701564743714,618
What Does a Music Producer Do?,GRAMMY GO,4.6,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/what-does-a-music-producer-do,Music Production,2026-01-29T02:40:57.363646,coursera,7,5.0,1,what does a music producer do,9.565431091727245,760
Foundational Finance for Strategic Decision Making,University of Michigan,4.7,1.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/foundational-finance,Finance,2026-01-29T02:35:27.101606,coursera,1300,20.0,1,foundational finance for strategic decision making,33.70317584900877,478
Learning TensorFlow: the Hello World of Machine Learning,Google Cloud,0.0,20 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-learning-tensorflow-the-hello-world-of-machine-learning-063j7,Machine Learning,2026-01-29T02:28:41.875864,coursera,20,0.0,1,learning tensorflow the hello world of machine learning,0.0,742
Innovation and entrepreneurship,Tecnológico de Monterrey,4.4,81 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/innovation-entrepreneurship,Entrepreneurship,2026-01-29T02:36:20.337919,coursera,81,20.0,3,innovation and entrepreneurship,19.38956468796272,429
Developing Interpersonal Skills ,IBM,4.7,3.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/interpersonal-skills,Personal Development,2026-01-28T23:16:17.361100,coursera,3200,5.0,1,developing interpersonal skills ,37.93472713785835,191
Practical Data Science for Data Analysts,Corporate Finance Institute,4.8,28 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/practical-data-science-for-data-analysts,Data Science,2026-01-29T02:27:34.489914,coursera,28,20.0,3,practical data science for data analysts,16.163019983935076,332
Modern Art & Ideas,The Museum of Modern Art,4.8,6.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/modern-art-ideas,History,2026-01-28T23:17:34.502847,coursera,6900,20.0,1,modern art  ideas,42.42922371657889,127
Ultimate Graphic Design Course: Create 40 Practical Projects,Packt,0.0,"Skills you'll gain: Design Reviews, Packaging and Labeling, Marketing Materials, Social Media Content, Typography, Design Elements And Principles, Layout Design, Animations, Instagram, Branding, Advertising",Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-ultimate-graphic-design-course-create-40-practical-projects-hkosa,Graphic Design,2026-01-29T02:38:57.788536,coursera,0,20.0,1,ultimate graphic design course create 40 practical projects,0.0,554
Agile Project Management,Google,4.8,15K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/agile-project-management,Project Management,2026-01-28T23:13:22.997156,coursera,15000,5.0,1,agile project management,46.15618629373867,214
Music Production,Berklee,4.8,3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/music-production,Music Production,2026-01-28T23:15:24.080875,coursera,3000,20.0,1,music production,38.43216405811376,181
Introduction to Project Management ,IBM,4.8,2.3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-project-management,Project Management,2026-01-28T23:13:23.077768,coursera,2300,20.0,1,introduction to project management ,37.15727563216976,215
MLOps | Machine Learning Operations,Duke University,4.2,580 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mlops-machine-learning-duke,Machine Learning,2026-01-29T02:28:17.853852,coursera,580,20.0,3,mlops  machine learning operations,26.731953178778028,722
Creating Behavioral Change,Wesleyan University,4.8,192 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/behavioral-change,Psychology,2026-01-29T02:47:47.497901,coursera,192,5.0,1,creating behavioral change,25.26091290674345,910
